Title,Authors,Text,Image,Videos,Link,Published_Date
How Bitcoin Could Help Iran Undermine U.S. Sanctions,['Thomas Erdbrink'],"Bitcoin transactions are recorded on a digital ledger or database known as the blockchain, maintained communally by many independent computers. The system is designed explicitly to avoid central banks and large financial institutions. Like emails delivered without going through a central postal service, the computer network maintaining Bitcoin records enables the movement of money without going through any central authority.

The Iranian government has been slow to recognize the potential sanctions-evading possibilities of Bitcoin. But it is now considering the establishment of exchanges to facilitate trading, one official, Abdolhassan Firouzabadi, said recently. Despite the failure of Venezuela’s state-backed cryptocurrency, the Petro, Iran’s central bank said recently that it was seriously considering creation of something similar, possibly called the Crypto-Rial, named after the national currency, the rial.

Still, Iran’s venture into Bitcoin pales in comparison to what has been happening the former Soviet republic of Georgia, where thousands of people have jumped into the cryptocurrency business.

At the computerized processing operation in the Iranian desert, no one seemed particularly concerned with the geopolitical implications of Bitcoin.

The operation consisted of 2,800 computers from China, fitted into eight containers, which when linked are called a farm. It makes intense mathematical calculations, known as mining, needed to confirm Bitcoin transactions. Miners collect fees in Bitcoin for their services.

Ignoring the rain, the European visitor used the calculator on his mobile phone to determine how much money could be made from this particular farm, multiplying computer power and deducting electricity and operational costs.",https://static01.nyt.com/images/2019/01/30/world/30IRAN-BITCOIN-print/00IRAN-BITCOIN05-facebookJumbo.jpg,[],https://www.nytimes.com/2019/01/29/world/middleeast/bitcoin-iran-sanctions.html,2019-01-29 00:00:00
"Despite Bitcoin’s Dive, a Former Soviet Republic Is Still Betting Big on It",['Liz Alderman'],"Industry estimates suggest the company mines just over 5 percent of all Bitcoins, although no one would say how much was being mined here.

But competitors in Georgia reckon it was a fortune. Vakhtang Gogokhia, the chief executive of Golden Fleece, a small cryptomining start-up, said he was pulling in around 10 Bitcoins a month using one megawatt of energy, enough to light 1,000 homes. Bitfury says it constantly consumes at least 45 megawatts of energy, though Mr. Gogokhia suspected it was more.

Critics say the government, by subsidizing operations like Bitfury, is ripping off taxpayers by forcing them to foot the bill for well-connected companies.

Zurab Tchiaberashvili, a lawmaker from European Georgia, the largest opposition party in Parliament, said the government’s generosity toward Bitfury had deprived Georgians of millions in tax revenue.

“It’s a huge conflict of interest,” he said.

Mr. Urumashvili brushed off such concerns. “Bitfury has given our country many things, including a path to the future,” he said. “When you have a ticket to get onto the world map,” he added, “you should use it.”

Still, as Bitcoin prices highlight the uncertain nature of cryptocurrencies, the government isn’t putting all of its eggs in one basket.

“Georgia is interesting for cryptocurrency miners,” said Mr. Kobulia, the economy minister. “But would it be a major source of our economic growth? Maybe not.”",https://static01.nyt.com/images/2019/01/23/business/23georgiacrypto-print1/00georgiacrypto-1-facebookJumbo.jpg,[],https://www.nytimes.com/2019/01/22/business/georgia-bitcoin-blockchain-bitfury.html,2019-01-22 00:00:00
"From Goldman’s 1MDB Scandal to Bitcoin, Here’s a Look Ahead at 2019",['Peter J. Henning'],"Although Goldman has pledged its cooperation, the firm has also claimed that it is innocent of the Malaysian charges and may well be girding for a fight with the Justice Department to limit its liability. Goldman also will have to deal with the Securities and Exchange Commission, which shares jurisdiction over the bribery law, and the Federal Reserve, Goldman’s chief banking regulator.

Goldman has little choice but to reach a settlement. The key question is how much its entanglement with 1MDB may cost the firm. Disgorging the $600 million fee it earned for arranging the bond deals is the likely starting point for any resolution in the United States.

How much a potential fine could be on top of that is anyone’s guess. One possibility is that it will be a multiple of Goldman’s profit on the transaction. That could push the penalty over a billion dollars, with the possibility of even more if Goldman has to reach an agreement with the Malaysian government.

Do Cryptocurrencies Need a New Regulator?

The precipitous fall in the value of cryptocurrencies in 2016 cries out for greater regulation to protect investors. Studies have shown that the market for cryptocurrencies is subject to widespread manipulation, which puts smaller investors at the mercy of those who are trying to profit from the price swings.

Two bills were introduced in Congress in December to address manipulation in the cryptocurrency markets. Neither offers a concrete step toward regulating trading platforms, nor do they designate oversight to a single agency.

As investors have suffered losses, the questions have increased about whether cryptocurrencies will survive as a viable investment class. Without greater government oversight to curb manipulation, the interest of small investors may well dry up.

The Coming Investigations

Control of the House means Democrats can investigate actions by the Trump administration, and perhaps the president himself. The subpoenas for documents and testimony are likely to fly up Pennsylvania Avenue in much the way they did during the Obama administration after Republicans took control of Congress.",https://static01.nyt.com/images/2019/01/08/business/dealbook/08db-henning1/08db-henning1-facebookJumbo.jpg,[],https://www.nytimes.com/2019/01/07/business/dealbook/goldman-1mdb-bitcoin.html,2019-01-07 00:00:00
Remember Bitcoin? Some Investors Might Want to Forget,['Nellie Bowles'],"PALO ALTO, Calif. — Last year around this time, a toy called a cryptokitty sold for $170,000. A real estate agent remade himself as CoinDaddy, producing cryptocurrency-themed music videos. The man behind a company called Ripple became for a moment richer than Mark Zuckerberg. Kids barely out of high school were buying Lamborghinis because of a crypto meme. Experts went on CNBC to say Bitcoin was going to reach $100,000 per coin.

For a few sweet months of 2018, all of Silicon Valley was wrapped up in frenzied easy money and a fantasy of remaking the world order with cryptocurrencies and a related technology called the blockchain. A flood of joy hit the Bay Area. The New York Times ran with the trend in an article with the headline “Everyone Is Getting Hilariously Rich and You’re Not.” It was temporarily true.

And just as the American public had been given every possible blockchain explainer that could be written, the whole thing collapsed. The bubble popped.

Today the price of Bitcoin — $19,783 last December — is $3,810. Litecoin was $366 a coin; it’s now $30. Ethereum was $1,400 in January; today it’s $130.",https://static01.nyt.com/images/2018/12/27/business/27bitcoin04/27bitcoin04-facebookJumbo.jpg,[],https://www.nytimes.com/2018/12/27/technology/bitcoin-cryptocurrency-crash.html,2018-12-27 00:00:00
Can Cryptocurrencies Survive the Start of Government Regulation?,['Peter J. Henning'],"I.C.O. manipulation

On the same day the S.E.C. issued its statement last month, it also settled two cases with issuers of digital tokens for violating the securities laws, requiring them to pay penalties of $250,000 each and work to refund money to investors in their illegal offerings.

In another case, Maksim Zaslavskiy, who was charged with criminal securities fraud involving an I.C.O., pleaded guilty in a Federal District Court in Brooklyn. This was the first case in which a judge found that the digital coins were a type of security, and therefore subject to the associated antifraud rules.

The S.E.C. settled a case against Zachary Coburn, the founder of a company called EtherDelta that facilitated trading in digital coins, because it operated as an unregistered national securities exchange. For those looking to offer a trading platform in the United States, registering with the S.E.C. as an exchange is also an expensive and time-consuming process.

By the end of the month, the S.E.C. had also settled charges with the boxer Floyd Mayweather Jr. and the music producer Khaled Khaled, known as DJ Khaled, for their promotion of digital tokens issued by a start-up called Centra Tech. The men did not disclose that they received payments for making online postings that hyped the digital coin, the regulators said. Mr. Mayweather agreed to give back the $300,000 he received, pay an additional $300,000 penalty and adhere to a three-year ban on promoting other investments. Mr. Khaled will pay back the $50,000 he got, as well as a $100,000 penalty.

The crypto slowdown

But even before the government began its crackdown, there was a big sign that euphoria was evaporating from the market: the decline in cryptocurrency “mining” that generates additional digital tokens. Giga Watt, a digital currency mining operation in Washington state, filed for bankruptcy recently due in large part to the collapse in Bitcoin’s price. Nvidia, which makes graphics chips that are important for mining cryptocurrencies, forecast a 20 percent drop in revenue in its next quarter because of “the sharp falloff in cryptocurrency mining demand.”

For the naysayers of cryptocurrencies and initial coin offerings, this is the anticipated end of a speculative bubble, much like the tulip mania in 17th-century Holland or the dot.com implosion. That does not necessarily mean that this type of investment will disappear, but greater government scrutiny will raise the costs for trading platforms and could effectively eliminate initial coin offerings if they must be registered with the S.E.C.

Blockchain, the underlying technology for cryptocurrencies, is useful, and unlikely to disappear. But whether cryptocurrencies survive as a viable means of conducting business is a different question. Nathaniel Popper pointed out recently in The New York Times that Bitcoin and its brethren were designed to make payments easier but have been “hobbled by technical problems that make their tokens hard to use in real-world transactions. Those working on the cryptocurrencies have promised solutions, but they have been slow to produce them.”

Just like penny stocks, digital tokens have seen their fair share of scam artists and questionable uses. As the government puts more resources into policing the trading of digital assets, the decline in cryptocurrency prices may well accelerate as those who fear being a target of fraudulent conduct wait for a time when there are greater protections for investors. The question is: Will cryptocurriences survive for long enough for us to ever see that day?",https://static01.nyt.com/images/2018/12/14/business/14db-henning/14db-henning-facebookJumbo.jpg,[],https://www.nytimes.com/2018/12/13/business/dealbook/sec-ico-bitcoin.html,2018-12-13 00:00:00
Who’s Living in a ‘Bubble’?,['Sasha Chapin'],"It’s obvious that Americans live in social bubbles — living and talking in circles divided by economics, race, ideology, geography, taste and so on. The problem arises as soon as you try to differentiate those that constitute real “bubbles” — which is to say, self-reinforcing spheres of blindness or irrationality — from those that might just as easily be called “cultures” or “communities,” groups of people who share experiences and convictions. Such groupings will certainly have drawbacks; our shared preconceptions often limit us. But to use the word “bubble” as a stand-alone pejorative is to focus on the ignorance inherent in a given worldview, rather than the insights; it’s to examine ideological opponents and conclude that the only reason they could possibly believe what they do is because they haven’t examined alternatives.

It’s nice to imagine that we can broaden someone’s understanding of the world by illuminating their blind spots. The problem is that our helpful corrections are likely to be totally wrong. A well-meaning diagnosis of conservative bubbles like LeTourneau’s — “when everyone you know is a Republican,” she writes, “you can’t imagine anyone who isn’t” — might run up against complicated research results: say, one that indicates conservatives are actually better at modeling liberal beliefs than the other way around.

The difficulty of getting it right might explain the overwhelming vindication people clearly feel when someone else’s ideological bubble really has been pricked. Less than two days after President Trump’s electoral victory, The New York Post published a column by Michael Goodwin that was positively triumphant about it: “The cluelessness in media and political circles about the Trump voter surge,” he wrote, “confirms that the ruling class is cosseted deeply in its bubbles and isolated from the concerns of other Americans.” So long as we’re not among a bubble’s inhabitants, its popping flatters our own delusion: that we’re among the few right-thinking people who accurately measure value, who accurately perceive reality, who see far more clearly than the sheeplike, tulip-loving half-wits around us.

What might be more helpful, when talk of a “bubble” crops up, is to think of yourself, rather than others — to be vigilant about the possibility that the most meaningful bubbles are the ones you’re not aware of, rather than the ones you’re eager to spot. They are, after all, incredibly pleasant and convincing when you’re on the inside. The value they create is not an illusion: There is much to be gained from being in mental harmony with those around you, let alone owning something people are paying absurd prices for. It’s dispiriting, perhaps, to think our various blinkers might not be easy to identify, but knowing this offers a sort of peace — the peace of spending less time wondering why everyone else is so hopelessly blinkered. If you’re skeptical of your own ability to see everything clearly, you’ll be less surprised when the actions of others refuse to blow up in their faces — or, perhaps, when you hear your own world emit an unexpected pop.",https://static01.nyt.com/images/2018/12/16/magazine/16mag-FirstWords-1/16mag-FirstWords-1-facebookJumbo-v2.png,[],https://www.nytimes.com/2018/12/11/magazine/whos-living-in-a-bubble.html,2018-12-11 00:00:00
"Iranians Accused in Cyberattacks, Including One That Hobbled Atlanta","['Nicole Perlroth', 'Katie Benner']","Two Iranians were behind the ransomware attack that crippled Atlanta’s government for days this year, the Justice Department said in an indictment unsealed on Wednesday, detailing a sophisticated scheme of attacks on hospitals, government agencies and other organizations.

The men, Faramarz Shahi Savandi and Mohammad Mehdi Shah Mansouri, chose targets with complex yet vulnerable systems — organizations that could afford to pay ransoms and needed to urgently restore their systems back online, prosecutors said.

In the case of Atlanta, one of the most sustained and consequential cyberattacks ever launched against a major American city, the pair broke into the city’s computer systems and held their data hostage for about $51,000 worth of the cryptocurrency Bitcoin, prosecutors said.

“They deliberately engaged in an extreme form of 21st-century digital blackmail, attacking and extorting vulnerable victims like hospitals and schools, victims they knew would be willing and able to pay,” Brian Benczkowski, the head of the criminal division of the Justice Department, said in a news conference on Wednesday.",https://static01.nyt.com/images/2018/11/29/us/politics/29dc-ransomware/29dc-ransomware-facebookJumbo.jpg,[],https://www.nytimes.com/2018/11/28/us/politics/atlanta-cyberattack-iran.html,2018-11-28 00:00:00
5 Reasons Cryptocurrency Prices Are Plunging Again,['Nathaniel Popper'],"Relying on unregulated infrastructure and exchanges is risky.

Most cryptocurrency trading happens outside the United States on exchanges with little or no regulatory oversight. That allowed investors to pile in with abandon, but the inherent dangers have long been clear.

This year, researchers at the University of Texas published evidence suggesting that one of the largest exchanges, Bitfinex, had helped create a proprietary cryptocurrency, Tether, that was used to artificially pump up the price of Bitcoin and other digital tokens.

Bloomberg reported on Tuesday that the Justice Department was conducting a criminal investigation of price manipulation using Tether, one of many issues related to Tether that are scaring investors away. Every unit of Tether is supposed to be backed by a dollar in a bank, but managers of Bitfinex and Tether have struggled to show that they even have bank accounts. Many traders have been selling Tether at a loss just so they can take their money out.

The activities of another large exchange, OKEx, have also led traders to question whether they can trust the institutions at the center of the cryptocurrency industry.

OKEx, which began in China, altered some trading rules without advance notice, according to a large hedge fund, Amber AI, which published a post on Medium about the changes. AmberAI said customers appeared to have lost millions of dollars because of the changes. OKEx, without acknowledging the losses, apologized to customers for some of the changes, which it said had been made to cope with chaotic trading.",https://static01.nyt.com/images/2018/11/22/business/22cryptomarkets1/merlin_145650132_d5144dce-e9bb-43d0-aae0-685a1d3e7961-facebookJumbo.jpg,[],https://www.nytimes.com/2018/11/21/technology/cryptocurrency-price-drop.html,2018-11-21 00:00:00
Bitcoin’s ‘First Felon’ Faces More Legal Trouble,['Nathaniel Popper'],"The twins asked Mr. Shrem to help them amass the beginnings of what would become an enormous stockpile of cryptocurrencies, giving him $750,000 to buy Bitcoin from other deep-pocketed investors.

A few months into this partnership, the twins said, they realized that Mr. Shrem had not given them all the Bitcoin they were due. The brothers gave Mr. Shrem $250,000 in September 2012, but the lawsuit says that a month later, he delivered only around $189,000 worth of Bitcoin at the going price, which was around $12.50.

The 5,000 or so missing Bitcoins became a point of tension between the twins and Mr. Shrem. They asked him numerous times for an accounting of the Bitcoins he had purchased and eventually brought in an accountant who documented the missing funds, according to court documents.

“I have been patient, and at this point it’s getting a bit absurd,” Cameron Winklevoss wrote to Mr. Shrem in 2013 in an email quoted in the lawsuit. “I don’t take this lightly.”

The missing Bitcoins, which were worth 98 percent less at the time, appeared to have been forgotten in a broader battle between the brothers and Mr. Shrem over an investment in Bitinstant.

In 2013, Bitinstant fell apart, and the twins blocked Mr. Shrem’s efforts to revive the company with new investors because of their concerns about his management style. By the time Mr. Shrem was arrested in 2014, as a result of activities at Bitinstant that took place before the brothers invested, they had cut off contact with him.

The Winklevoss twins’ problems with Mr. Shrem have not held them back. They were briefly each cryptocurrency billionaires last year, and they have built one of the leading cryptocurrency exchanges, Gemini. Despite this year’s big drop in cryptocurrency prices, their holdings are still worth nearly a billion dollars.",https://static01.nyt.com/images/2018/11/03/business/03BITCOIN01/00BITCOIN01-facebookJumbo.jpg,[],https://www.nytimes.com/2018/11/02/technology/bitcoin-charlie-shrem-winklevoss-twins.html,2018-11-02 00:00:00
A Cryptocurrency Millionaire Wants to Build a Utopia in Nevada,['Nathaniel Popper'],"STOREY COUNTY, Nev. — An enormous plot of land in the Nevada desert — bigger than nearby Reno — has been the subject of local intrigue since a company with no history, Blockchains L.L.C., bought it for $170 million in cash this year.

The man who owns the company, a lawyer and cryptocurrency millionaire named Jeffrey Berns, put on a helmet and climbed into a Polaris off-road vehicle last week to give a tour of the sprawling property and dispel a bit of the mystery.

He imagines a sort of experimental community spread over about a hundred square miles, where houses, schools, commercial districts and production studios will be built. The centerpiece of this giant project will be the blockchain, a new kind of database that was introduced by Bitcoin.

After his driver stopped the Polaris on a high desert plateau, surrounded by blooming rabbit brush and a grazing herd of wild horses, Mr. Berns, who is 56, pointed to the highlights of his dream community.",https://static01.nyt.com/images/2018/11/02/business/02nevada-2/02nevada-2-facebookJumbo.jpg,[],https://www.nytimes.com/2018/11/01/technology/nevada-bitcoin-blockchain-society.html,2018-11-01 00:00:00
Baffled by Bitcoin? How Cryptocurrency Works,"['The New York Times', 'Drew Jordan', 'Sarah Stein Kerr']","9 U.S.

‘Can The President Be Impeached?’ We Answer Your Questions",https://static01.nyt.com/images/2018/01/16/autossell/MAIN_OPEN_COVER_v2/MAIN_OPEN_COVER_v2-videoSixteenByNine1050.jpg,[],https://www.nytimes.com/video/business/100000005675385/baffled-by-bitcoin-heres-how-cryptocurrency-works.html,
Australian Says He Created Bitcoin,['The Associated Press'],"9 U.S.

‘Can The President Be Impeached?’ We Answer Your Questions",https://static01.nyt.com/images/2016/05/03/business/03db-bitcoin_web2/03db-bitcoin_web2-videoSixteenByNine1050.jpg,[],https://www.nytimes.com/video/business/100000004379305/australian-says-he-created-bitcoin.html,
Likely Bitcoin Creator’s Home Searched,[],The Australian Federal Police on Wednesday raided the suburban Sydney home of a man named by Wired magazine and Gizmodo as the probable creator of the digital currency Bitcoin.,https://static01.nyt.com/images/2015/12/10/world/10australia/10australia-videoSixteenByNine1050.jpg,[],https://www.nytimes.com/video/world/australia/100000004083334/bitcoin-creators-home-is-raided.html,
Meet the KGB Spies Who Invented Fake News,"['The New York Times', 'Adam B. Ellick', 'Adam Westbrook', 'Jonah M. Kessel']","9 U.S.

‘Can The President Be Impeached?’ We Answer Your Questions",https://static01.nyt.com/images/2018/11/13/autossell/russia-disinfo-part1/russia-disinfo-part1-videoSixteenByNine1050.jpg,[],https://www.nytimes.com/video/opinion,
Mourners Gather to Remember Nipsey Hussle,[],"9 U.S.

‘Can The President Be Impeached?’ We Answer Your Questions",https://static01.nyt.com/images/2019/04/11/us/11nipsey-live1-sub/11nipsey-live1-sub-videoSixteenByNine1050.jpg,[],https://www.nytimes.com/video/arts,
"Breaking News, World News & Multimedia",[],"Greater Union Baptist Church in Opelousas, La., was one of three historically black churches that were destroyed in St. Landry Parish in recent weeks.

William Widmer for The New York Times",https://static01.nyt.com/newsgraphics/images/icons/defaultPromoCrop.png,[],http://query.nytimes.com/2019/04/11/podcasts/the-daily/netanyahu-israel-election-trump-palestinians.html,2019-04-11 00:00:00
"Breaking News, World News & Multimedia",[],"Greater Union Baptist Church in Opelousas, La., was one of three historically black churches that were destroyed in St. Landry Parish in recent weeks.

William Widmer for The New York Times",https://static01.nyt.com/newsgraphics/images/icons/defaultPromoCrop.png,[],http://query.nytimes.com/2019/04/09/style/the-edit-diet-gluten.html,2019-04-09 00:00:00
"Breaking News, World News & Multimedia",[],"Greater Union Baptist Church in Opelousas, La., was one of three historically black churches that were destroyed in St. Landry Parish in recent weeks.

William Widmer for The New York Times",https://static01.nyt.com/newsgraphics/images/icons/defaultPromoCrop.png,[],http://query.nytimes.com/2019/04/11/world/europe/julian-assange-wikileaks-ecuador-embassy.html,2019-04-11 00:00:00
